id,nombre,macrofamilia_id,macrofamilia,especializacion,nivel,modalidad_referencia,zona_referencia,keywords
MF-CR-1853,"Barismo, bartender y servicio especializado de bebidas · bartender · Técnico",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",bartender,Técnico,Presencial,Limón,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas bartender barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1854,"Barismo, bartender y servicio especializado de bebidas · cocteleria · Técnico certificado",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",cocteleria,Técnico certificado,Virtual,Guanacaste,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas cocteleria barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1855,"Barismo, bartender y servicio especializado de bebidas · coctelería · Operativo especializado",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",coctelería,Operativo especializado,Híbrido,Zona Sur,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas coctelería barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1856,"Barismo, bartender y servicio especializado de bebidas · bebidas · Analista junior",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",bebidas,Analista junior,Campo,San José,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas bebidas barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1857,"Barismo, bartender y servicio especializado de bebidas · cafe · Analista",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",cafe,Analista,Mixto,Cartago,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas cafe barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1858,"Barismo, bartender y servicio especializado de bebidas · café · Analista senior",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",café,Analista senior,Presencial,Limón,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas café barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1859,"Barismo, bartender y servicio especializado de bebidas · espresso · Especialista",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",espresso,Especialista,Virtual,Guanacaste,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas espresso barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1860,"Barismo, bartender y servicio especializado de bebidas · servicio de bebidas · Coordinador",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",servicio de bebidas,Coordinador,Híbrido,Zona Sur,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas servicio de bebidas barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1861,"Barismo, bartender y servicio especializado de bebidas · servicio · Supervisor",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",servicio,Supervisor,Campo,San José,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas servicio barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1862,"Barismo, bartender y servicio especializado de bebidas · especializado · Jefatura",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",especializado,Jefatura,Mixto,Cartago,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas especializado barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1863,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 13 · Consultor",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 13,Consultor,Presencial,Limón,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 13 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1864,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 14 · Gestor",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 14,Gestor,Virtual,Guanacaste,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 14 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1865,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 15 · Instructor / formador",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 15,Instructor / formador,Híbrido,Zona Sur,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 15 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1866,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 16 · Control de calidad",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 16,Control de calidad,Campo,San José,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 16 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1867,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 17 · Datos y reportes",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 17,Datos y reportes,Mixto,Cartago,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 17 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1868,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 18 · Herramientas digitales",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 18,Herramientas digitales,Presencial,Limón,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 18 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1869,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 19 · Proyectos",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 19,Proyectos,Virtual,Guanacaste,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 19 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1870,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 20 · Campo / operación local",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 20,Campo / operación local,Híbrido,Zona Sur,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 20 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1871,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 21 · Servicio al usuario",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 21,Servicio al usuario,Campo,San José,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 21 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1872,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 22 · Gestión comercial",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 22,Gestión comercial,Mixto,Cartago,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 22 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1873,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 23 · Cumplimiento / normativa",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 23,Cumplimiento / normativa,Presencial,Limón,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 23 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1874,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 24 · Emprendimiento",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 24,Emprendimiento,Virtual,Guanacaste,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 24 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1875,"Barismo, bartender y servicio especializado de bebidas · Barismo enfoque 25 · Gerencial / estratégico",barismo_bartending_cert,"Barismo, bartender y servicio especializado de bebidas",Barismo enfoque 25,Gerencial / estratégico,Híbrido,Zona Sur,"barismo_bartending_cert Barismo, bartender y servicio especializado de bebidas Barismo enfoque 25 barismo barista bartender cocteleria coctelería bebidas cafe café espresso servicio de bebidas"
MF-CR-1876,"Panadería, repostería y producción artesanal de alimentos · panaderia · Entrada / auxiliar",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",panaderia,Entrada / auxiliar,Presencial,Puntarenas,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos panaderia panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1877,"Panadería, repostería y producción artesanal de alimentos · panadería · Asistente",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",panadería,Asistente,Virtual,Zona Norte,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos panadería panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1878,"Panadería, repostería y producción artesanal de alimentos · reposteria · Técnico",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",reposteria,Técnico,Híbrido,GAM,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos reposteria panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1879,"Panadería, repostería y producción artesanal de alimentos · repostería · Técnico certificado",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",repostería,Técnico certificado,Campo,Alajuela,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos repostería panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1880,"Panadería, repostería y producción artesanal de alimentos · pasteleria · Operativo especializado",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",pasteleria,Operativo especializado,Mixto,Heredia,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos pasteleria panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1881,"Panadería, repostería y producción artesanal de alimentos · pastelería · Analista junior",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",pastelería,Analista junior,Presencial,Puntarenas,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos pastelería panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1882,"Panadería, repostería y producción artesanal de alimentos · panificacion · Analista",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",panificacion,Analista,Virtual,Zona Norte,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos panificacion panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1883,"Panadería, repostería y producción artesanal de alimentos · panificación · Analista senior",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",panificación,Analista senior,Híbrido,GAM,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos panificación panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1884,"Panadería, repostería y producción artesanal de alimentos · horneado · Especialista",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",horneado,Especialista,Campo,Alajuela,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos horneado panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1885,"Panadería, repostería y producción artesanal de alimentos · producción · Coordinador",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",producción,Coordinador,Mixto,Heredia,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos producción panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1886,"Panadería, repostería y producción artesanal de alimentos · artesanal · Supervisor",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",artesanal,Supervisor,Presencial,Puntarenas,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos artesanal panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1887,"Panadería, repostería y producción artesanal de alimentos · alimentos · Jefatura",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",alimentos,Jefatura,Virtual,Zona Norte,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos alimentos panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1888,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 13 · Consultor",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 13,Consultor,Híbrido,GAM,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 13 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1889,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 14 · Gestor",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 14,Gestor,Campo,Alajuela,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 14 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1890,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 15 · Instructor / formador",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 15,Instructor / formador,Mixto,Heredia,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 15 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1891,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 16 · Control de calidad",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 16,Control de calidad,Presencial,Puntarenas,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 16 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1892,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 17 · Datos y reportes",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 17,Datos y reportes,Virtual,Zona Norte,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 17 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1893,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 18 · Herramientas digitales",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 18,Herramientas digitales,Híbrido,GAM,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 18 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1894,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 19 · Proyectos",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 19,Proyectos,Campo,Alajuela,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 19 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1895,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 20 · Campo / operación local",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 20,Campo / operación local,Mixto,Heredia,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 20 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1896,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 21 · Servicio al usuario",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 21,Servicio al usuario,Presencial,Puntarenas,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 21 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1897,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 22 · Gestión comercial",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 22,Gestión comercial,Virtual,Zona Norte,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 22 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1898,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 23 · Cumplimiento / normativa",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 23,Cumplimiento / normativa,Híbrido,GAM,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 23 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1899,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 24 · Emprendimiento",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 24,Emprendimiento,Campo,Alajuela,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 24 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1900,"Panadería, repostería y producción artesanal de alimentos · Panadería enfoque 25 · Gerencial / estratégico",panaderia_reposteria_cert,"Panadería, repostería y producción artesanal de alimentos",Panadería enfoque 25,Gerencial / estratégico,Mixto,Heredia,"panaderia_reposteria_cert Panadería, repostería y producción artesanal de alimentos Panadería enfoque 25 panaderia panadería reposteria repostería pasteleria pastelería panificacion panificación horneado"
MF-CR-1901,"Seguridad privada certificada, CCTV y prevención de riesgos · seguridad privada · Entrada / auxiliar",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",seguridad privada,Entrada / auxiliar,Mixto,San José,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos seguridad privada seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1902,"Seguridad privada certificada, CCTV y prevención de riesgos · oficial de seguridad · Asistente",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",oficial de seguridad,Asistente,Presencial,Cartago,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos oficial de seguridad seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1903,"Seguridad privada certificada, CCTV y prevención de riesgos · cctv · Técnico",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",cctv,Técnico,Virtual,Limón,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos cctv seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1904,"Seguridad privada certificada, CCTV y prevención de riesgos · control de acceso · Técnico certificado",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",control de acceso,Técnico certificado,Híbrido,Guanacaste,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos control de acceso seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1905,"Seguridad privada certificada, CCTV y prevención de riesgos · prevencion de riesgos · Operativo especializado",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",prevencion de riesgos,Operativo especializado,Campo,Zona Sur,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos prevencion de riesgos seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1906,"Seguridad privada certificada, CCTV y prevención de riesgos · prevención de riesgos · Analista junior",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",prevención de riesgos,Analista junior,Mixto,San José,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos prevención de riesgos seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1907,"Seguridad privada certificada, CCTV y prevención de riesgos · vigilancia · Analista",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",vigilancia,Analista,Presencial,Cartago,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos vigilancia seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1908,"Seguridad privada certificada, CCTV y prevención de riesgos · rondas · Analista senior",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",rondas,Analista senior,Virtual,Limón,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos rondas seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1909,"Seguridad privada certificada, CCTV y prevención de riesgos · incidentes · Especialista",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",incidentes,Especialista,Híbrido,Guanacaste,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos incidentes seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1910,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad · Coordinador",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad,Coordinador,Campo,Zona Sur,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1911,"Seguridad privada certificada, CCTV y prevención de riesgos · privada · Supervisor",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",privada,Supervisor,Mixto,San José,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos privada seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1912,"Seguridad privada certificada, CCTV y prevención de riesgos · certificada · Jefatura",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",certificada,Jefatura,Presencial,Cartago,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos certificada seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1913,"Seguridad privada certificada, CCTV y prevención de riesgos · prevención · Consultor",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",prevención,Consultor,Virtual,Limón,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos prevención seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1914,"Seguridad privada certificada, CCTV y prevención de riesgos · riesgos · Gestor",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",riesgos,Gestor,Híbrido,Guanacaste,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos riesgos seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1915,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 15 · Instructor / formador",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 15,Instructor / formador,Campo,Zona Sur,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 15 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1916,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 16 · Control de calidad",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 16,Control de calidad,Mixto,San José,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 16 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1917,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 17 · Datos y reportes",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 17,Datos y reportes,Presencial,Cartago,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 17 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1918,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 18 · Herramientas digitales",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 18,Herramientas digitales,Virtual,Limón,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 18 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1919,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 19 · Proyectos",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 19,Proyectos,Híbrido,Guanacaste,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 19 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1920,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 20 · Campo / operación local",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 20,Campo / operación local,Campo,Zona Sur,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 20 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1921,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 21 · Servicio al usuario",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 21,Servicio al usuario,Mixto,San José,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 21 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1922,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 22 · Gestión comercial",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 22,Gestión comercial,Presencial,Cartago,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 22 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1923,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 23 · Cumplimiento / normativa",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 23,Cumplimiento / normativa,Virtual,Limón,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 23 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1924,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 24 · Emprendimiento",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 24,Emprendimiento,Híbrido,Guanacaste,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 24 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
